"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3180000","CDFF4220002005000002","20050426","","01","영업/정상","13","영업중","","","","","02)2670-8240","","","서울특별시 영등포구 영등포동 618-496 외 12필지","서울특별시 영등포구 경인로 846 A동 7~9층 (영등포동 롯데백화점 영등포점)","07306","롯데시네마 영등포 2관","20220406152859","U","2021-12-04 00:08:00.0","","191741.345847708","445970.307641467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002005000003","20050426","","01","영업/정상","13","영업중","","","","","02)2670-8240","","","서울특별시 영등포구 영등포동 618-496 외 12필지","서울특별시 영등포구 경인로 846 A동 7~9층 (영등포동 롯데백화점 영등포점)","07306","롯데시네마 영등포 3관","20220406152914","U","2021-12-04 00:08:00.0","","191741.345847708","445970.307641467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000005","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 5관 [CGV아트하우스]","20220429110732","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFF4220002002000001","20020201","","03","폐업","03","폐업","20081226","","","","708-5003","","110470","서울특별시 종로구 연지동 270번지 ","서울특별시 종로구 종로33길 15  (연지동)","","연강홀","20081226104839","I","2018-08-31 23:59:59.0","","200038.343054497    ","452178.774541021    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020201",""
"3180000","CDFF4220002012000006","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 6관","20220429110750","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000004","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 4관[COMFORT SEAT]","20220429110715","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000003","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 3관(VeatBox관)","20220429110638","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000002","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 2관","20220429110618","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000001","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 1관","20220429110557","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000007","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23 IFC","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 7관(TEMPUR CINEMA관)","20220429110811","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000009","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 9관","20220429110852","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF4220002012000008","20120827","","01","영업/정상","13","영업중","","","","","02-6137-5042","","","서울특별시 영등포구 여의도동 23","서울특별시 영등포구 국제금융로 10 B3층 (여의도동 IFC)","07326","CGV여의도 8관[COMFORT SEAT]","20220429110832","U","2021-12-05 00:03:00.0","","193326.931018911","446973.914570276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFF4220002003000001","20030212","","03","폐업","03","폐업","20080403","","","","745-4231","","110320","서울특별시 종로구 낙원동 284-6번지 ","서울특별시 종로구 삼일대로 428  (낙원동)","","필름포럼1관","20080630145820","I","2018-08-31 23:59:59.0","","198852.959716775    ","452253.942584507    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000002","20030212","","03","폐업","03","폐업","20041125","","","","739-9932","","110111","서울특별시 종로구 관철동 13-13번지 ","서울특별시 종로구 종로12길 15  (관철동)","","코아아트홀 1관","20041203142234","I","2018-08-31 23:59:59.0","","198697.706712628    ","451897.834324531    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000003","20030212","","03","폐업","03","폐업","20041125","","","","739-9932","","110111","서울특별시 종로구 관철동 13-13번지 ","서울특별시 종로구 종로12길 15  (관철동)","","코아아트홀 2관","20041203142313","I","2018-08-31 23:59:59.0","","198697.706712628    ","451897.834324531    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000004","20030212","","03","폐업","03","폐업","20030730","","","","3672-0182","","110530","서울특별시 종로구 혜화동 185번지 ","서울특별시 종로구 대학로 144  (혜화동)","","동숭시네마텍 1관","20030731094049","I","2018-08-31 23:59:59.0","","200121.813720325    ","453518.007319338    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000005","20030212","","03","폐업","03","폐업","20041015","","","","3672-0182","","110530","서울특별시 종로구 혜화동 185번지 ","서울특별시 종로구 대학로 144  (혜화동)","","동숭시네마텍 2관","20050906134315","I","2018-08-31 23:59:59.0","","200121.813720325    ","453518.007319338    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000006","20030212","","03","폐업","03","폐업","","","","","2277-3015","","110420","서울특별시 종로구 관수동 59-7번지 4층 5중?상층 ","","","서울극장 1관","20140403190559","I","2018-08-31 23:59:59.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000007","20030212","","03","폐업","03","폐업","20210907","","","","2277-3015","","110420","서울특별시 종로구 관수동 59-7 2층 3중?상층 ","서울특별시 종로구 돈화문로 13 2층 3중?상층 (관수동)","03192","서울극장 2관","20210907125829","U","2021-09-09 02:40:00.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030212",""
"3000000","CDFF4220002003000008","20030212","","03","폐업","03","폐업","20210907","","","","2277-3015","","","서울특별시 종로구 관수동 59-7 지하1층 ","서울특별시 종로구 돈화문로 13 지하1층 (관수동 서울극장)","03192","서울극장 3관","20210907125848","U","2021-09-09 02:40:00.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","0","","","0","6","2","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030212",""
"3000000","CDFF4220002003000009","20030212","","03","폐업","03","폐업","20210907","","","","2277-3015","","110420","서울특별시 종로구 관수동 59-7 5층 ","서울특별시 종로구 돈화문로 13 5층 (관수동)","03192","서울극장 5관","20210907125905","U","2021-09-09 02:40:00.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030212",""
"3000000","CDFF4220002003000011","20030212","","03","폐업","03","폐업","20210907","","","","2277-3015","","110420","서울특별시 종로구 관수동 59-7 12층 ","서울특별시 종로구 돈화문로 13 12층 (관수동)","03192","서울극장 7관","20210907125928","U","2021-09-09 02:40:00.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030212",""
"3000000","CDFF4220002003000012","20030212","","03","폐업","03","폐업","20210907","","","","2277-3015","","","서울특별시 종로구 관수동 59-7 지하1층 ","서울특별시 종로구 돈화문로 13 지하1층 (관수동)","03192","서울극장 8관","20210907130002","U","2021-09-09 02:40:00.0","","199205.329842153    ","451945.821955137    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030212",""
"3000000","CDFF4220002003000015","20030212","","03","폐업","03","폐업","20050927","","","","2285-2096","","110111","서울특별시 종로구 관철동 33-1번지 ","서울특별시 종로구 삼일대로 386  (관철동)","","시네코아극장 1관","20050929093441","I","2018-08-31 23:59:59.0","","198883.495161441    ","451852.440739439    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000016","20030212","","03","폐업","03","폐업","20071022","","","","2285-2096","","110111","서울특별시 종로구 관철동 33-1번지 ","서울특별시 종로구 삼일대로 386  (관철동)","","스폰지하우스1관","20071022175457","I","2018-08-31 23:59:59.0","","198883.495161441    ","451852.440739439    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
"3000000","CDFF4220002003000017","20030212","","03","폐업","03","폐업","20071022","","","","2285-2096","","110111","서울특별시 종로구 관철동 33-1번지 ","서울특별시 종로구 삼일대로 386  (관철동)","","스폰지하우스2관","20071022163057","I","2018-08-31 23:59:59.0","","198883.495161441    ","451852.440739439    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20030212",""
